training_row_id,run_id,festival_year,university_id,student_count,campus_scale,booth_id,menu_id,booth_zone,menu_category,price,observation_timestamp,target_window_end,festival_day,day_of_week,is_weekend,minutes_to_close,recent_sales_5m,recent_sales_30m,previous_sales_30m,recent_tickets_30m,current_stock,initial_stock,stockout_flag,booth_ticket_count_30m,booth_unique_menu_count_1m,precipitation_probability,temperature,event_ending_soon,discount_rate,discount_elapsed_minutes,discount_arm,assigned_discount_rate,future_sales_30m,future_latent_30m,censored_window_flag,data_class
2025-zero-univ-1698,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-20T19:00:00,2025-05-20T19:30:00,1,1,0,179,9,25,19,8,34,117,0,31,1,0,18.5,1,0,0,1,30,10,10,0,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1699,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-20T19:30:00,2025-05-20T20:00:00,1,1,0,149,7,10,25,3,24,117,0,23,1,1,18.5,1,0,0,1,30,20,20,0,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1700,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-20T20:00:00,2025-05-20T20:30:00,1,1,0,119,2,20,10,7,4,117,0,25,0,0,18.0,0,30,0,1,30,4,9,1,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1701,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-20T20:30:00,2025-05-20T21:00:00,1,1,0,89,0,4,20,1,0,117,1,17,0,1,18.2,0,0,0,1,30,0,13,1,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1702,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-20T21:00:00,2025-05-20T21:30:00,1,1,0,59,0,0,4,0,0,117,1,4,0,0,17.8,0,0,0,1,30,0,4,1,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1703,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-20T21:30:00,2025-05-20T22:00:00,1,1,0,29,0,0,0,0,0,117,1,14,0,0,16.9,0,0,0,1,30,0,7,1,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1704,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-21T16:00:00,2025-05-21T16:30:00,2,2,0,359,0,0,0,0,117,117,0,1,1,0,20.2,0,0,0,0,0,6,6,0,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1705,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-21T16:30:00,2025-05-21T17:00:00,2,2,0,329,1,6,0,5,111,117,0,22,0,0,18.9,0,0,0,0,0,3,3,0,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1706,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-21T17:00:00,2025-05-21T17:30:00,2,2,0,299,0,3,6,2,108,117,0,14,0,0,19.6,0,0,0,0,0,14,14,0,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1707,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-21T17:30:00,2025-05-21T18:00:00,2,2,0,269,9,14,3,6,94,117,0,25,0,0,18.3,0,0,0,0,0,12,12,0,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1708,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-21T18:00:00,2025-05-21T18:30:00,2,2,0,239,4,12,14,7,82,117,0,28,3,0,19.1,0,0,0,0,0,17,17,0,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1709,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-21T18:30:00,2025-05-21T19:00:00,2,2,0,209,6,17,12,8,65,117,0,31,2,2,18.7,0,0,0,0,0,23,23,0,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1710,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-21T19:00:00,2025-05-21T19:30:00,2,2,0,179,0,23,17,9,42,117,0,27,0,0,18.5,1,0,0,0,0,15,15,0,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1711,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-21T19:30:00,2025-05-21T20:00:00,2,2,0,149,0,15,23,6,27,117,0,24,0,1,17.4,1,0,0,0,0,12,12,0,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1712,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-21T20:00:00,2025-05-21T20:30:00,2,2,0,119,2,12,15,4,15,117,0,23,0,0,16.9,0,0,0,0,0,0,0,0,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1713,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-21T20:30:00,2025-05-21T21:00:00,2,2,0,89,0,0,12,0,15,117,0,14,1,0,17.6,0,0,0,0,0,6,6,0,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1714,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-21T21:00:00,2025-05-21T21:30:00,2,2,0,59,1,6,0,3,9,117,0,11,2,0,18.0,0,0,0,0,0,3,3,0,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1715,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-21T21:30:00,2025-05-21T22:00:00,2,2,0,29,0,3,6,3,6,117,0,11,0,0,16.5,0,0,0,0,0,6,14,1,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1716,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-22T16:00:00,2025-05-22T16:30:00,3,3,0,359,0,0,0,0,117,117,0,0,0,0,19.1,0,0,0,0,0,6,6,0,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1717,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-22T16:30:00,2025-05-22T17:00:00,3,3,0,329,3,6,0,2,111,117,0,9,1,0,19.1,0,0,0,0,0,6,6,0,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1718,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-22T17:00:00,2025-05-22T17:30:00,3,3,0,299,0,6,6,3,105,117,0,15,0,0,17.7,0,0,0,0,0,10,10,0,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1719,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-22T17:30:00,2025-05-22T18:00:00,3,3,0,269,0,10,6,4,95,117,0,16,0,0,18.4,0,0,0,0,0,5,5,0,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1720,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-22T18:00:00,2025-05-22T18:30:00,3,3,0,239,0,5,10,2,90,117,0,14,1,1,18.6,0,0,0,0,0,14,14,0,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1721,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-22T18:30:00,2025-05-22T19:00:00,3,3,0,209,5,14,5,5,76,117,0,18,1,1,16.7,0,0,0,0,0,16,16,0,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1722,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-22T19:00:00,2025-05-22T19:30:00,3,3,0,179,2,16,14,6,60,117,0,25,1,0,17.4,1,0,0,0,0,9,9,0,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1723,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-22T19:30:00,2025-05-22T20:00:00,3,3,0,149,3,9,16,3,51,117,0,20,0,1,16.8,1,0,0,0,0,17,17,0,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1724,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-22T20:00:00,2025-05-22T20:30:00,3,3,0,119,0,17,9,6,34,117,0,23,1,0,17.2,0,0,0,0,0,10,10,0,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1725,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-22T20:30:00,2025-05-22T21:00:00,3,3,0,89,3,10,17,4,24,117,0,20,2,1,16.5,0,0,0,0,0,2,2,0,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1726,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-22T21:00:00,2025-05-22T21:30:00,3,3,0,59,2,2,10,1,22,117,0,13,0,0,15.6,0,0,0,0,0,4,4,0,SYNTHETIC_FINAL_TRAINING
2025-zero-univ-1727,2025-zero-univ,2025,zero-univ,15000,1.0,B12,B12-M04,D,dessert,3150.0,2025-05-22T21:30:00,2025-05-22T22:00:00,3,3,0,29,4,4,2,2,18,117,0,11,0,0,15.1,0,0,0,0,0,5,5,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-0,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-20T16:00:00,2025-05-20T16:30:00,1,1,0,359,0,0,0,0,288,288,0,2,2,0,20.5,0,0,0,0,0,15,15,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-1,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-20T16:30:00,2025-05-20T17:00:00,1,1,0,329,4,15,0,8,273,288,0,36,1,0,20.5,0,0,0,0,0,20,20,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-2,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-20T17:00:00,2025-05-20T17:30:00,1,1,0,299,7,20,15,10,253,288,0,24,2,0,19.4,0,0,0,0,0,30,30,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-3,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-20T17:30:00,2025-05-20T18:00:00,1,1,0,269,3,30,20,13,223,288,0,46,1,0,19.7,0,0,0,0,0,40,40,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-4,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-20T18:00:00,2025-05-20T18:30:00,1,1,0,239,5,40,30,16,183,288,0,51,1,0,18.8,0,0,0,0,0,27,27,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-5,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-20T18:30:00,2025-05-20T19:00:00,1,1,0,209,3,27,40,13,156,288,0,46,1,0,19.7,0,0,0,0,0,21,21,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-6,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-20T19:00:00,2025-05-20T19:30:00,1,1,0,179,4,21,27,8,135,288,0,50,1,0,19.4,1,0,0,0,0,32,32,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-7,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-20T19:30:00,2025-05-20T20:00:00,1,1,0,149,1,32,21,13,103,288,0,46,2,1,19.4,1,0,0,0,0,28,28,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-8,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-20T20:00:00,2025-05-20T20:30:00,1,1,0,119,5,28,32,10,75,288,0,39,1,1,18.2,0,0,0,0,0,14,14,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-9,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-20T20:30:00,2025-05-20T21:00:00,1,1,0,89,1,14,28,7,61,288,0,39,0,0,18.7,0,0,0,0,0,26,26,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-10,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-20T21:00:00,2025-05-20T21:30:00,1,1,0,59,3,26,14,10,35,288,0,36,1,1,17.6,0,0,0,0,0,17,17,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-11,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-20T21:30:00,2025-05-20T22:00:00,1,1,0,29,1,17,26,10,18,288,0,24,1,1,18.0,0,0,0,0,0,18,29,1,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-12,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-21T16:00:00,2025-05-21T16:30:00,2,2,0,359,2,2,0,1,286,288,0,1,1,48,26.5,0,0,0,1,10,9,9,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-13,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-21T16:30:00,2025-05-21T17:00:00,2,2,0,329,0,9,2,5,277,288,0,24,1,73,26.4,0,0,0,1,10,13,13,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-14,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-21T17:00:00,2025-05-21T17:30:00,2,2,0,299,5,13,9,7,264,288,0,27,1,52,25.1,0,0,0,1,10,18,18,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-15,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-21T17:30:00,2025-05-21T18:00:00,2,2,0,269,1,18,13,9,246,288,0,48,1,28,26.1,0,0,0,1,10,22,22,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-16,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-21T18:00:00,2025-05-21T18:30:00,2,2,0,239,2,22,18,12,224,288,0,64,2,39,25.4,0,10,0,1,10,36,36,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-17,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-21T18:30:00,2025-05-21T19:00:00,2,2,0,209,3,36,22,15,188,288,0,65,1,56,25.1,0,0,0,1,10,24,24,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-18,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-21T19:00:00,2025-05-21T19:30:00,2,2,0,179,10,24,36,10,164,288,0,47,2,40,24.6,1,0,0,1,10,30,30,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-19,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-21T19:30:00,2025-05-21T20:00:00,2,2,0,149,0,30,24,12,134,288,0,56,0,32,24.9,1,0,0,1,10,33,33,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-20,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-21T20:00:00,2025-05-21T20:30:00,2,2,0,119,8,33,30,15,101,288,0,36,1,58,23.3,0,0,0,1,10,16,16,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-21,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-21T20:30:00,2025-05-21T21:00:00,2,2,0,89,1,16,33,9,85,288,0,26,0,74,23.6,0,10,0,1,10,17,17,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-22,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-21T21:00:00,2025-05-21T21:30:00,2,2,0,59,0,17,16,8,68,288,0,24,0,30,23.8,0,0,0,1,10,15,15,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-23,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-21T21:30:00,2025-05-21T22:00:00,2,2,0,29,2,15,17,11,53,288,0,25,0,33,23.3,0,10,0,1,10,12,12,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-24,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-22T16:00:00,2025-05-22T16:30:00,3,3,0,359,0,0,0,0,288,288,0,1,1,0,15.7,0,0,0,1,20,5,5,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-25,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-22T16:30:00,2025-05-22T17:00:00,3,3,0,329,0,5,0,3,283,288,0,20,0,2,16.6,0,0,0,1,20,12,12,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-26,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-22T17:00:00,2025-05-22T17:30:00,3,3,0,299,0,12,5,6,271,288,0,25,0,0,16.0,0,0,0,1,20,15,15,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-27,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-22T17:30:00,2025-05-22T18:00:00,3,3,0,269,1,15,12,8,256,288,0,40,1,0,16.7,0,0,0,1,20,25,25,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-28,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-22T18:00:00,2025-05-22T18:30:00,3,3,0,239,8,25,15,13,231,288,0,41,2,0,15.2,0,0,0,1,20,27,27,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-29,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-22T18:30:00,2025-05-22T19:00:00,3,3,0,209,4,27,25,14,204,288,0,36,2,0,15.6,0,0,0,1,20,48,48,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-30,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-22T19:00:00,2025-05-22T19:30:00,3,3,0,179,11,48,27,16,156,288,0,50,2,1,15.3,1,20,0,1,20,21,21,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-31,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-22T19:30:00,2025-05-22T20:00:00,3,3,0,149,5,21,48,7,135,288,0,35,1,0,14.4,1,0,0,1,20,38,38,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-32,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-22T20:00:00,2025-05-22T20:30:00,3,3,0,119,4,38,21,14,97,288,0,44,0,0,13.2,0,0,0,1,20,10,10,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-33,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-22T20:30:00,2025-05-22T21:00:00,3,3,0,89,1,10,38,8,87,288,0,30,0,0,14.6,0,0,0,1,20,16,16,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-34,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-22T21:00:00,2025-05-22T21:30:00,3,3,0,59,2,16,10,11,71,288,0,35,1,0,14.0,0,0,0,1,20,9,9,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-35,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M01,A,food,6300.0,2025-05-22T21:30:00,2025-05-22T22:00:00,3,3,0,29,2,9,16,6,62,288,0,27,2,0,14.7,0,0,0,1,20,13,13,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-36,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-20T16:00:00,2025-05-20T16:30:00,1,1,0,359,2,2,0,1,287,289,0,2,2,0,20.5,0,0,0,1,20,14,14,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-37,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-20T16:30:00,2025-05-20T17:00:00,1,1,0,329,3,14,2,7,273,289,0,36,1,0,20.5,0,0,0,1,20,16,16,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-38,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-20T17:00:00,2025-05-20T17:30:00,1,1,0,299,4,16,14,7,257,289,0,24,2,0,19.4,0,0,0,1,20,32,32,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-39,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-20T17:30:00,2025-05-20T18:00:00,1,1,0,269,0,32,16,13,225,289,0,46,1,0,19.7,0,0,0,1,20,29,29,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-40,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-20T18:00:00,2025-05-20T18:30:00,1,1,0,239,2,29,32,12,196,289,0,51,1,0,18.8,0,0,0,1,20,44,44,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-41,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-20T18:30:00,2025-05-20T19:00:00,1,1,0,209,8,44,29,16,152,289,0,46,1,0,19.7,0,0,0,1,20,41,41,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-42,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-20T19:00:00,2025-05-20T19:30:00,1,1,0,179,10,41,44,15,111,289,0,50,1,0,19.4,1,20,0,1,20,43,43,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-43,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-20T19:30:00,2025-05-20T20:00:00,1,1,0,149,10,43,41,17,68,289,0,46,2,1,19.4,1,0,0,1,20,27,27,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-44,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-20T20:00:00,2025-05-20T20:30:00,1,1,0,119,4,27,43,7,41,289,0,39,1,1,18.2,0,20,0,1,20,13,13,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-45,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-20T20:30:00,2025-05-20T21:00:00,1,1,0,89,2,13,27,7,28,289,0,39,0,0,18.7,0,0,0,1,20,28,34,1,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-46,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-20T21:00:00,2025-05-20T21:30:00,1,1,0,59,0,28,13,13,0,289,1,36,1,1,17.6,0,0,0,1,20,0,23,1,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-47,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-20T21:30:00,2025-05-20T22:00:00,1,1,0,29,0,0,28,0,0,289,1,24,1,1,18.0,0,20,0,1,20,0,12,1,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-48,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-21T16:00:00,2025-05-21T16:30:00,2,2,0,359,0,0,0,0,289,289,0,1,1,48,26.5,0,0,0,0,0,31,31,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-49,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-21T16:30:00,2025-05-21T17:00:00,2,2,0,329,3,31,0,13,258,289,0,24,1,73,26.4,0,0,0,0,0,9,9,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-50,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-21T17:00:00,2025-05-21T17:30:00,2,2,0,299,1,9,31,7,249,289,0,27,1,52,25.1,0,0,0,0,0,34,34,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-51,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-21T17:30:00,2025-05-21T18:00:00,2,2,0,269,4,34,9,15,215,289,0,48,1,28,26.1,0,0,0,0,0,58,58,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-52,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-21T18:00:00,2025-05-21T18:30:00,2,2,0,239,10,58,34,25,157,289,0,64,2,39,25.4,0,0,0,0,0,66,66,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-53,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-21T18:30:00,2025-05-21T19:00:00,2,2,0,209,16,66,58,25,91,289,0,65,1,56,25.1,0,0,0,0,0,32,32,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-54,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-21T19:00:00,2025-05-21T19:30:00,2,2,0,179,12,32,66,12,59,289,0,47,2,40,24.6,1,0,0,0,0,41,41,0,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-55,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-21T19:30:00,2025-05-21T20:00:00,2,2,0,149,1,41,32,17,18,289,0,56,0,32,24.9,1,0,0,0,0,18,38,1,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-56,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-21T20:00:00,2025-05-21T20:30:00,2,2,0,119,0,18,41,8,0,289,1,36,1,58,23.3,0,0,0,0,0,0,13,1,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-57,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-21T20:30:00,2025-05-21T21:00:00,2,2,0,89,0,0,18,0,0,289,1,26,0,74,23.6,0,0,0,0,0,0,25,1,SYNTHETIC_FINAL_TRAINING
2025-hanbit-univ-58,2025-hanbit-univ,2025,hanbit-univ,22000,1.4667,B01,B01-M02,A,drink,3675.0,2025-05-21T21:00:00,2025-05-21T21:30:00,2,2,0,59,0,0,0,0,0,289,1,24,0,30,23.8,0,0,0,0,0,0,14,1,SYNTHETIC_FINAL_TRAINING
