festival_id,festival_day,booth_id,menu_id,booth_zone,snapshot_timestamp,hour,minute_of_day,second_of_minute,minutes_to_close,is_weekend,day_of_week,menu_category,price_krw,initial_stock,current_stock,recent_sales_5m,recent_sales_30m,previous_sales_30m,recent_tickets_30m,discount_rate,discount_elapsed_minutes,discount_arm,assigned_discount_rate,temperature_c,rain_mm,crowd_index,performance_phase,event_ending_soon,next_30m_sales_qty,next_30m_latent_qty,censored_window_flag,minutes_to_stockout,expected_leftover_qty,stockout_flag,final_leftover_qty,bakery_calibration_source,data_class,booth_ticket_count_30m,booth_unique_menu_count_1m
zerofest-synthetic-2026,2,B10,B10-M01,B,2026-05-21T20:00:00,20,1200,0,119,0,3,food,6000,338,74,4,40,42,17,0,0,1,20,20.2,0.47,0.298,after_stage,0,22,22,0,101,2,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,46,0
zerofest-synthetic-2026,2,B10,B10-M01,B,2026-05-21T20:30:00,20,1230,0,89,0,3,food,6000,338,52,6,22,40,10,20,0,1,20,19.2,0.43,0.381,after_stage,0,14,14,0,112,18,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,30,1
zerofest-synthetic-2026,2,B10,B10-M01,B,2026-05-21T21:00:00,21,1260,0,59,0,3,food,6000,338,38,1,14,22,9,0,0,1,20,18.0,0.63,0.209,normal,0,23,23,0,50,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,25,0
zerofest-synthetic-2026,2,B10,B10-M01,B,2026-05-21T21:30:00,21,1290,0,29,0,3,food,6000,338,15,5,23,14,12,0,0,1,20,18.6,0.36,0.247,normal,0,15,20,1,30,3,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,21,1
zerofest-synthetic-2026,3,B10,B10-M01,B,2026-05-22T16:00:00,16,960,0,359,0,4,food,6000,338,338,0,0,0,0,0,0,0,0,19.7,0.01,0.208,normal,0,8,8,0,1268,259,0,110,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,0,0
zerofest-synthetic-2026,3,B10,B10-M01,B,2026-05-22T16:30:00,16,990,0,329,0,4,food,6000,338,330,1,8,0,5,0,0,0,0,20.0,0.01,0.279,normal,0,2,2,0,4950,312,0,110,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,23,1
zerofest-synthetic-2026,3,B10,B10-M01,B,2026-05-22T17:00:00,17,1020,0,299,0,4,food,6000,338,328,0,2,8,1,0,0,0,0,20.0,0.09,0.42,pre_stage,0,16,16,0,615,197,0,110,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,15,1
zerofest-synthetic-2026,3,B10,B10-M01,B,2026-05-22T17:30:00,17,1050,0,269,0,4,food,6000,338,312,0,16,2,6,0,0,0,0,19.8,0.0,0.401,pre_stage,0,14,14,0,669,209,0,110,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,33,2
zerofest-synthetic-2026,3,B10,B10-M01,B,2026-05-22T18:00:00,18,1080,0,239,0,4,food,6000,338,298,2,14,16,8,0,0,0,0,18.9,0.01,0.649,main_stage,0,21,21,0,426,160,0,110,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,40,1
zerofest-synthetic-2026,3,B10,B10-M01,B,2026-05-22T18:30:00,18,1110,0,209,0,4,food,6000,338,277,0,21,14,9,0,0,0,0,18.8,0.0,0.593,main_stage,0,18,18,0,462,174,0,110,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,47,0
zerofest-synthetic-2026,3,B10,B10-M01,B,2026-05-22T19:00:00,19,1140,0,179,0,4,food,6000,338,259,5,18,21,6,0,0,0,0,17.9,0.0,0.674,main_stage,1,42,42,0,185,52,0,110,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,29,0
zerofest-synthetic-2026,3,B10,B10-M01,B,2026-05-22T19:30:00,19,1170,0,149,0,4,food,6000,338,217,3,42,18,14,0,0,0,0,17.6,0.04,0.604,main_stage,1,28,28,0,233,102,0,110,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,35,0
zerofest-synthetic-2026,3,B10,B10-M01,B,2026-05-22T20:00:00,20,1200,0,119,0,4,food,6000,338,189,3,28,42,13,0,0,0,0,18.8,0.0,0.35,after_stage,0,26,26,0,219,104,0,110,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,43,1
zerofest-synthetic-2026,3,B10,B10-M01,B,2026-05-22T20:30:00,20,1230,0,89,0,4,food,6000,338,163,8,26,28,12,0,0,0,0,17.4,0.0,0.402,after_stage,0,18,18,0,272,119,0,110,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,31,1
zerofest-synthetic-2026,3,B10,B10-M01,B,2026-05-22T21:00:00,21,1260,0,59,0,4,food,6000,338,145,0,18,26,9,0,0,0,0,17.6,0.0,0.268,normal,0,14,14,0,311,122,0,110,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,23,1
zerofest-synthetic-2026,3,B10,B10-M01,B,2026-05-22T21:30:00,21,1290,0,29,0,4,food,6000,338,131,3,14,18,7,0,0,0,0,17.3,0.05,0.198,normal,0,21,21,0,188,114,0,110,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,16,2
zerofest-synthetic-2026,1,B10,B10-M02,B,2026-05-20T16:00:00,16,960,0,359,0,2,drink,3500,318,317,1,1,0,1,0,0,1,30,23.2,0.02,0.266,normal,0,23,23,0,414,91,0,50,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,2,2
zerofest-synthetic-2026,1,B10,B10-M02,B,2026-05-20T16:30:00,16,990,0,329,0,2,drink,3500,318,294,1,23,1,13,0,0,1,30,24.1,0.0,0.218,normal,0,13,13,0,679,177,0,50,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,32,0
zerofest-synthetic-2026,1,B10,B10-M02,B,2026-05-20T17:00:00,17,1020,0,299,0,2,drink,3500,318,281,0,13,23,7,0,0,1,30,21.6,0.01,0.466,pre_stage,0,33,33,0,256,10,0,50,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,21,1
zerofest-synthetic-2026,1,B10,B10-M02,B,2026-05-20T17:30:00,17,1050,0,269,0,2,drink,3500,318,248,0,33,13,12,0,0,1,30,23.4,0.0,0.448,pre_stage,0,25,25,0,298,64,0,50,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,34,1
zerofest-synthetic-2026,1,B10,B10-M02,B,2026-05-20T18:00:00,18,1080,0,239,0,2,drink,3500,318,223,1,25,33,13,0,0,1,30,22.2,0.0,0.584,main_stage,0,26,26,0,258,52,0,50,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,36,1
zerofest-synthetic-2026,1,B10,B10-M02,B,2026-05-20T18:30:00,18,1110,0,209,0,2,drink,3500,318,197,5,26,25,9,0,0,1,30,22.9,0.0,0.585,main_stage,0,31,31,0,191,19,0,50,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,35,1
zerofest-synthetic-2026,1,B10,B10-M02,B,2026-05-20T19:00:00,19,1140,0,179,0,2,drink,3500,318,166,5,31,26,12,0,0,1,30,22.1,0.03,0.576,main_stage,1,26,26,0,192,38,0,50,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,51,0
zerofest-synthetic-2026,1,B10,B10-M02,B,2026-05-20T19:30:00,19,1170,0,149,0,2,drink,3500,318,140,6,26,31,11,0,0,1,30,22.4,0.0,0.563,main_stage,1,26,26,0,162,33,0,50,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,38,2
zerofest-synthetic-2026,1,B10,B10-M02,B,2026-05-20T20:00:00,20,1200,0,119,0,2,drink,3500,318,114,3,26,26,11,30,0,1,30,20.9,0.0,0.357,after_stage,0,20,20,0,171,48,0,50,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,37,2
zerofest-synthetic-2026,1,B10,B10-M02,B,2026-05-20T20:30:00,20,1230,0,89,0,2,drink,3500,318,94,0,20,26,10,30,30,1,30,22.4,0.0,0.355,after_stage,0,24,24,0,118,35,0,50,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,32,0
zerofest-synthetic-2026,1,B10,B10-M02,B,2026-05-20T21:00:00,21,1260,0,59,0,2,drink,3500,318,70,0,24,20,13,30,60,1,30,20.9,0.01,0.238,normal,0,11,11,0,191,52,0,50,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,34,0
zerofest-synthetic-2026,1,B10,B10-M02,B,2026-05-20T21:30:00,21,1290,0,29,0,2,drink,3500,318,59,0,11,24,4,30,90,1,30,19.7,0.02,0.223,normal,0,9,9,0,197,52,0,50,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,16,1
zerofest-synthetic-2026,2,B10,B10-M02,B,2026-05-21T16:00:00,16,960,0,359,0,3,drink,3500,318,318,0,0,0,0,0,0,1,10,21.7,0.56,0.238,normal,0,17,17,0,562,151,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,0,0
zerofest-synthetic-2026,2,B10,B10-M02,B,2026-05-21T16:30:00,16,990,0,329,0,3,drink,3500,318,301,0,17,0,7,0,0,1,10,21.1,0.66,0.205,normal,0,14,14,0,645,175,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,19,0
zerofest-synthetic-2026,2,B10,B10-M02,B,2026-05-21T17:00:00,17,1020,0,299,0,3,drink,3500,318,287,0,14,17,7,0,0,1,10,20.2,0.45,0.4,pre_stage,0,32,32,0,270,25,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,26,2
zerofest-synthetic-2026,2,B10,B10-M02,B,2026-05-21T17:30:00,17,1050,0,269,0,3,drink,3500,318,255,3,32,14,14,0,0,1,10,21.4,0.47,0.442,pre_stage,0,22,22,0,348,93,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,50,2
zerofest-synthetic-2026,2,B10,B10-M02,B,2026-05-21T18:00:00,18,1080,0,239,0,3,drink,3500,318,233,1,22,32,10,10,0,1,10,21.9,0.79,0.623,main_stage,0,49,49,0,143,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,56,3
zerofest-synthetic-2026,2,B10,B10-M02,B,2026-05-21T18:30:00,18,1110,0,209,0,3,drink,3500,318,184,4,49,22,19,0,0,1,10,20.3,0.52,0.544,main_stage,0,32,32,0,173,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,69,3
zerofest-synthetic-2026,2,B10,B10-M02,B,2026-05-21T19:00:00,19,1140,0,179,0,3,drink,3500,318,152,8,32,49,10,10,0,1,10,19.6,0.51,0.499,main_stage,1,30,30,0,152,4,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,49,1
zerofest-synthetic-2026,2,B10,B10-M02,B,2026-05-21T19:30:00,19,1170,0,149,0,3,drink,3500,318,122,16,30,32,11,10,30,1,10,19.8,0.56,0.524,main_stage,1,41,41,0,90,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,49,1
zerofest-synthetic-2026,2,B10,B10-M02,B,2026-05-21T20:00:00,20,1200,0,119,0,3,drink,3500,318,81,9,41,30,13,10,60,1,10,20.2,0.47,0.298,after_stage,0,18,18,0,135,22,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,46,0
zerofest-synthetic-2026,2,B10,B10-M02,B,2026-05-21T20:30:00,20,1230,0,89,0,3,drink,3500,318,63,3,18,41,6,10,90,1,10,19.2,0.43,0.381,after_stage,0,31,31,0,61,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,30,1
zerofest-synthetic-2026,2,B10,B10-M02,B,2026-05-21T21:00:00,21,1260,0,59,0,3,drink,3500,318,32,4,31,18,12,10,120,1,10,18.0,0.63,0.209,normal,0,21,21,0,46,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,25,0
zerofest-synthetic-2026,2,B10,B10-M02,B,2026-05-21T21:30:00,21,1290,0,29,0,3,drink,3500,318,11,0,21,31,9,10,150,1,10,18.6,0.36,0.247,normal,0,11,21,1,31,2,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,21,1
zerofest-synthetic-2026,3,B10,B10-M02,B,2026-05-22T16:00:00,16,960,0,359,0,4,drink,3500,318,318,0,0,0,0,0,0,0,0,19.7,0.01,0.208,normal,0,5,5,0,1908,269,0,98,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,0,0
zerofest-synthetic-2026,3,B10,B10-M02,B,2026-05-22T16:30:00,16,990,0,329,0,4,drink,3500,318,313,1,5,0,4,0,0,0,0,20.0,0.01,0.279,normal,0,9,9,0,1044,232,0,98,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,23,1
zerofest-synthetic-2026,3,B10,B10-M02,B,2026-05-22T17:00:00,17,1020,0,299,0,4,drink,3500,318,304,4,9,5,5,0,0,0,0,20.0,0.09,0.42,pre_stage,0,29,29,0,315,66,0,98,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,15,1
zerofest-synthetic-2026,3,B10,B10-M02,B,2026-05-22T17:30:00,17,1050,0,269,0,4,drink,3500,318,275,2,29,9,10,0,0,0,0,19.8,0.0,0.401,pre_stage,0,25,25,0,330,91,0,98,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,33,2
zerofest-synthetic-2026,3,B10,B10-M02,B,2026-05-22T18:00:00,18,1080,0,239,0,4,drink,3500,318,250,2,25,29,13,0,0,0,0,18.9,0.01,0.649,main_stage,0,38,38,0,198,1,0,98,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,40,1
zerofest-synthetic-2026,3,B10,B10-M02,B,2026-05-22T18:30:00,18,1110,0,209,0,4,drink,3500,318,212,10,38,25,14,0,0,0,0,18.8,0.0,0.593,main_stage,0,23,23,0,277,80,0,98,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,47,0
zerofest-synthetic-2026,3,B10,B10-M02,B,2026-05-22T19:00:00,19,1140,0,179,0,4,drink,3500,318,189,0,23,38,10,0,0,0,0,17.9,0.0,0.674,main_stage,1,23,23,0,247,76,0,98,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,29,0
zerofest-synthetic-2026,3,B10,B10-M02,B,2026-05-22T19:30:00,19,1170,0,149,0,4,drink,3500,318,166,0,23,23,9,0,0,0,0,17.6,0.04,0.604,main_stage,1,25,25,0,200,64,0,98,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,35,0
zerofest-synthetic-2026,3,B10,B10-M02,B,2026-05-22T20:00:00,20,1200,0,119,0,4,drink,3500,318,141,14,25,23,10,0,0,0,0,18.8,0.0,0.35,after_stage,0,17,17,0,249,85,0,98,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,43,1
zerofest-synthetic-2026,3,B10,B10-M02,B,2026-05-22T20:30:00,20,1230,0,89,0,4,drink,3500,318,124,5,17,25,7,0,0,0,0,17.4,0.0,0.402,after_stage,0,9,9,0,414,102,0,98,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,31,1
zerofest-synthetic-2026,3,B10,B10-M02,B,2026-05-22T21:00:00,21,1260,0,59,0,4,drink,3500,318,115,0,9,17,6,0,0,0,0,17.6,0.0,0.268,normal,0,7,7,0,493,104,0,98,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,23,1
zerofest-synthetic-2026,3,B10,B10-M02,B,2026-05-22T21:30:00,21,1290,0,29,0,4,drink,3500,318,108,2,7,9,4,0,0,0,0,17.3,0.05,0.198,normal,0,10,10,0,324,100,0,98,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,16,2
zerofest-synthetic-2026,1,B10,B10-M03,B,2026-05-20T16:00:00,16,960,0,359,0,2,dessert,4500,152,152,0,0,0,0,0,0,1,30,23.2,0.02,0.266,normal,0,8,8,0,570,73,0,5,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,2,2
zerofest-synthetic-2026,1,B10,B10-M03,B,2026-05-20T16:30:00,16,990,0,329,0,2,dessert,4500,152,144,5,8,0,2,0,0,1,30,24.1,0.0,0.218,normal,0,10,10,0,432,54,0,5,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,32,0
zerofest-synthetic-2026,1,B10,B10-M03,B,2026-05-20T17:00:00,17,1020,0,299,0,2,dessert,4500,152,134,2,10,8,5,0,0,1,30,21.6,0.01,0.466,pre_stage,0,5,5,0,804,93,0,5,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,21,1
zerofest-synthetic-2026,1,B10,B10-M03,B,2026-05-20T17:30:00,17,1050,0,269,0,2,dessert,4500,152,129,1,5,10,3,0,0,1,30,23.4,0.0,0.448,pre_stage,0,15,15,0,258,18,0,5,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,34,1
zerofest-synthetic-2026,1,B10,B10-M03,B,2026-05-20T18:00:00,18,1080,0,239,0,2,dessert,4500,152,114,2,15,5,8,30,0,1,30,22.2,0.0,0.584,main_stage,0,24,24,0,143,0,0,5,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,36,1
zerofest-synthetic-2026,1,B10,B10-M03,B,2026-05-20T18:30:00,18,1110,0,209,0,2,dessert,4500,152,90,0,24,15,9,0,0,1,30,22.9,0.0,0.585,main_stage,0,20,20,0,135,0,0,5,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,35,1
zerofest-synthetic-2026,1,B10,B10-M03,B,2026-05-20T19:00:00,19,1140,0,179,0,2,dessert,4500,152,70,0,20,24,6,30,0,1,30,22.1,0.03,0.576,main_stage,1,15,15,0,140,0,0,5,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,51,0
zerofest-synthetic-2026,1,B10,B10-M03,B,2026-05-20T19:30:00,19,1170,0,149,0,2,dessert,4500,152,55,0,15,20,5,30,30,1,30,22.4,0.0,0.563,main_stage,1,13,13,0,127,2,0,5,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,38,2
zerofest-synthetic-2026,1,B10,B10-M03,B,2026-05-20T20:00:00,20,1200,0,119,0,2,dessert,4500,152,42,1,13,15,6,0,0,1,30,20.9,0.0,0.357,after_stage,0,15,15,0,84,0,0,5,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,37,2
zerofest-synthetic-2026,1,B10,B10-M03,B,2026-05-20T20:30:00,20,1230,0,89,0,2,dessert,4500,152,27,0,15,13,5,0,0,1,30,22.4,0.0,0.355,after_stage,0,6,6,0,135,12,0,5,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,32,0
zerofest-synthetic-2026,1,B10,B10-M03,B,2026-05-20T21:00:00,21,1260,0,59,0,2,dessert,4500,152,21,3,6,15,3,0,0,1,30,20.9,0.01,0.238,normal,0,6,6,0,105,11,0,5,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,34,0
zerofest-synthetic-2026,1,B10,B10-M03,B,2026-05-20T21:30:00,21,1290,0,29,0,2,dessert,4500,152,15,0,6,6,3,0,0,1,30,19.7,0.02,0.223,normal,0,10,10,0,45,7,0,5,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,16,1
zerofest-synthetic-2026,2,B10,B10-M03,B,2026-05-21T16:00:00,16,960,0,359,0,3,dessert,4500,152,152,0,0,0,0,0,0,0,0,21.7,0.56,0.238,normal,0,4,4,0,1140,113,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,0,0
zerofest-synthetic-2026,2,B10,B10-M03,B,2026-05-21T16:30:00,16,990,0,329,0,3,dessert,4500,152,148,0,4,0,3,0,0,0,0,21.1,0.66,0.205,normal,0,6,6,0,740,94,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,19,0
zerofest-synthetic-2026,2,B10,B10-M03,B,2026-05-21T17:00:00,17,1020,0,299,0,3,dessert,4500,152,142,2,6,4,3,0,0,0,0,20.2,0.45,0.4,pre_stage,0,40,40,0,107,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,26,2
zerofest-synthetic-2026,2,B10,B10-M03,B,2026-05-21T17:30:00,17,1050,0,269,0,3,dessert,4500,152,102,2,40,6,16,0,0,0,0,21.4,0.47,0.442,pre_stage,0,18,18,0,170,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,50,2
zerofest-synthetic-2026,2,B10,B10-M03,B,2026-05-21T18:00:00,18,1080,0,239,0,3,dessert,4500,152,84,7,18,40,9,0,0,0,0,21.9,0.79,0.623,main_stage,0,30,30,0,84,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,56,3
zerofest-synthetic-2026,2,B10,B10-M03,B,2026-05-21T18:30:00,18,1110,0,209,0,3,dessert,4500,152,54,13,30,18,13,0,0,0,0,20.3,0.52,0.544,main_stage,0,26,26,0,63,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,69,3
zerofest-synthetic-2026,2,B10,B10-M03,B,2026-05-21T19:00:00,19,1140,0,179,0,3,dessert,4500,152,28,7,26,30,10,0,0,0,0,19.6,0.51,0.499,main_stage,1,21,21,0,40,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,49,1
zerofest-synthetic-2026,2,B10,B10-M03,B,2026-05-21T19:30:00,19,1170,0,149,0,3,dessert,4500,152,7,2,21,26,8,0,0,0,0,19.8,0.56,0.524,main_stage,1,7,37,1,30,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,49,1
zerofest-synthetic-2026,2,B10,B10-M03,B,2026-05-21T20:00:00,20,1200,0,119,0,3,dessert,4500,152,0,0,7,21,1,0,0,0,0,20.2,0.47,0.298,after_stage,0,0,16,1,0,0,1,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,46,0
zerofest-synthetic-2026,2,B10,B10-M03,B,2026-05-21T20:30:00,20,1230,0,89,0,3,dessert,4500,152,0,0,0,7,0,0,0,0,0,19.2,0.43,0.381,after_stage,0,0,13,1,0,0,1,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,30,1
zerofest-synthetic-2026,2,B10,B10-M03,B,2026-05-21T21:00:00,21,1260,0,59,0,3,dessert,4500,152,0,0,0,0,0,0,0,0,0,18.0,0.63,0.209,normal,0,0,13,1,0,0,1,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,25,0
zerofest-synthetic-2026,2,B10,B10-M03,B,2026-05-21T21:30:00,21,1290,0,29,0,3,dessert,4500,152,0,0,0,0,0,0,0,0,0,18.6,0.36,0.247,normal,0,0,16,1,0,0,1,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,21,1
zerofest-synthetic-2026,3,B10,B10-M03,B,2026-05-22T16:00:00,16,960,0,359,0,4,dessert,4500,152,152,0,0,0,0,0,0,0,0,19.7,0.01,0.208,normal,0,22,22,0,208,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,0,0
zerofest-synthetic-2026,3,B10,B10-M03,B,2026-05-22T16:30:00,16,990,0,329,0,4,dessert,4500,152,130,2,22,0,10,0,0,0,0,20.0,0.01,0.279,normal,0,3,3,0,1300,103,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,23,1
zerofest-synthetic-2026,3,B10,B10-M03,B,2026-05-22T17:00:00,17,1020,0,299,0,4,dessert,4500,152,127,1,3,22,3,0,0,0,0,20.0,0.09,0.42,pre_stage,0,23,23,0,166,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,15,1
zerofest-synthetic-2026,3,B10,B10-M03,B,2026-05-22T17:30:00,17,1050,0,269,0,4,dessert,4500,152,104,4,23,3,9,0,0,0,0,19.8,0.0,0.401,pre_stage,0,14,14,0,223,1,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,33,2
zerofest-synthetic-2026,3,B10,B10-M03,B,2026-05-22T18:00:00,18,1080,0,239,0,4,dessert,4500,152,90,2,14,23,8,0,0,0,0,18.9,0.01,0.649,main_stage,0,24,24,0,113,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,40,1
zerofest-synthetic-2026,3,B10,B10-M03,B,2026-05-22T18:30:00,18,1110,0,209,0,4,dessert,4500,152,66,6,24,14,11,0,0,0,0,18.8,0.0,0.593,main_stage,0,16,16,0,124,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,47,0
zerofest-synthetic-2026,3,B10,B10-M03,B,2026-05-22T19:00:00,19,1140,0,179,0,4,dessert,4500,152,50,2,16,24,6,0,0,0,0,17.9,0.0,0.674,main_stage,1,21,21,0,72,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,29,0
zerofest-synthetic-2026,3,B10,B10-M03,B,2026-05-22T19:30:00,19,1170,0,149,0,4,dessert,4500,152,29,3,21,16,7,0,0,0,0,17.6,0.04,0.604,main_stage,1,20,20,0,44,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,35,0
zerofest-synthetic-2026,3,B10,B10-M03,B,2026-05-22T20:00:00,20,1200,0,119,0,4,dessert,4500,152,9,5,20,21,9,0,0,0,0,18.8,0.0,0.35,after_stage,0,9,9,0,30,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,43,1
zerofest-synthetic-2026,3,B10,B10-M03,B,2026-05-22T20:30:00,20,1230,0,89,0,4,dessert,4500,152,0,7,9,20,4,0,0,0,0,17.4,0.0,0.402,after_stage,0,0,17,1,0,0,1,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,31,1
zerofest-synthetic-2026,3,B10,B10-M03,B,2026-05-22T21:00:00,21,1260,0,59,0,4,dessert,4500,152,0,0,0,9,0,0,0,0,0,17.6,0.0,0.268,normal,0,0,21,1,0,0,1,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,23,1
zerofest-synthetic-2026,3,B10,B10-M03,B,2026-05-22T21:30:00,21,1290,0,29,0,4,dessert,4500,152,0,0,0,0,0,0,0,0,0,17.3,0.05,0.198,normal,0,0,18,1,0,0,1,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,16,2
